Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Venezuela, RB",VEN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,6.47
"Venezuela, RB",VEN,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,43,29,19,14,13,12,12,10,9,..
"Venezuela, RB",VEN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.419,73.516,73.625,73.748,73.885,74.035,74.196,74.367,74.545,..
Vietnam,VNM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.302,17.411,17.473,17.471,17.41,17.295,17.129,16.923,16.691,..
Vietnam,VNM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,6
Vietnam,VNM,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,137,129,119,110,103,99,95,89,83,..
Vietnam,VNM,Income share held by highest 10%,SI.DST.10TH.10,28,..,30.9,..,27.7,..,26.8,..,..,..
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.777,74.946,75.117,75.294,75.476,75.663,75.855,76.052,76.253,..
Virgin Islands (U.S.),VIR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.8,15.3,14.8,13.8,13.1,13.1,13.2,13.2,13,..
Virgin Islands (U.S.),VIR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,12.26
Virgin Islands (U.S.),VIR,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.2634146341463,77.6146341463415,77.9658536585366,78.4170731707317,78.6682926829268,78.8682926829268,78.9682926829268,79.1682926829268,79.2682926829268,..
West Bank and Gaza,PSE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.849,33.652,33.446,33.221,32.979,32.721,32.44,32.128,31.783,..
West Bank and Gaza,PSE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,10.59
West Bank and Gaza,PSE,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Income share held by highest 10%,SI.DST.10TH.10,..,27.4,27.8,27.2,..,..,..,..,..,..
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.11,72.277,72.444,72.613,72.783,72.954,73.126,73.299,73.473,..
World,WLD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.235020508764,20.0588729309058,19.8539850836097,19.6863593994019,19.5829952696945,19.3813589201862,19.3001803747972,19.0785327820167,18.8861289369294,..
World,WLD,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,8.50962968345762
World,WLD,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,118.452037982634,112.475583539069,106.700260007694,102.077902826637,97.6008934212822,94.3799479905317,92.2914276187617,90.2503565227516,88.3565900554757,..
World,WLD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.0834595932328,70.4056046446669,70.6829258238569,70.9718158692994,71.2153439902819,71.4601348728572,71.6941340330603,71.8571267618128,72.0353369349926,..
"Yemen, Rep.",YEM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.278,34.914,34.548,34.162,33.743,33.282,32.775,32.224,31.636,..
"Yemen, Rep.",YEM,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,5.35
"Yemen, Rep.",YEM,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,191,186,184,183,179,177,177,180,182,..
"Yemen, Rep.",YEM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,29.4,..,..,..
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.888,63.208,63.508,63.786,64.046,64.291,64.523,64.743,64.953,..
Zambia,ZMB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.36,40.844,40.361,39.917,39.506,39.125,38.771,38.441,38.131,..
Zambia,ZMB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,3.94
Zambia,ZMB,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,444,457,455,442,429,421,415,411,405,..
Zambia,ZMB,Income share held by highest 10%,SI.DST.10TH.10,..,..,45.2,..,..,..,..,44.4,..,..
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.749,55.194,56.588,57.872,59.011,59.982,60.775,61.397,61.874,..
Zimbabwe,ZWE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.727,35.938,36.02,35.932,35.666,35.233,34.647,33.937,33.144,..
Zimbabwe,ZWE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,1.82
Zimbabwe,ZWE,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,303,290,278,267,256,255,259,264,259,..
Zimbabwe,ZWE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,33.8,..,..,..,..,..,..
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.337,51.122,52.975,54.8,56.516,58.053,59.36,60.398,61.163,..
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,
Last Updated: 06/28/2018,,,,,,,,,,,,,
